student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade,average_score,risk_category,performance_level
9786,16,other,private,no formal,4.6,95.7,yes,15-30 min,no,group study,76.0,67.2,69.1,84.4,c,70.76666666666667,Safe,Medium
9787,17,male,public,high school,3.1,73.4,yes,<15 min,yes,online videos,34.7,53.2,43.9,46.5,e,43.93333333333334,Needs Improvement,Low
9788,15,male,public,phd,4.4,70.6,yes,30-60 min,yes,notes,79.9,63.1,66.2,69.6,d,69.73333333333333,Safe,Medium
9789,18,female,private,diploma,3.0,86.0,yes,15-30 min,no,online videos,56.5,47.6,70.5,62.5,d,58.199999999999996,Safe,Medium
9790,18,male,private,high school,3.9,87.4,yes,15-30 min,no,mixed,57.8,77.8,61.5,60.4,d,65.7,Safe,Medium
9791,15,male,public,phd,1.7,67.7,yes,15-30 min,yes,textbook,60.5,59.8,56.4,48.2,e,58.9,Needs Improvement,Medium
9792,16,female,private,no formal,6.8,73.8,yes,<15 min,no,coaching,67.8,63.3,76.6,75.3,c,69.23333333333333,Safe,Medium
9793,14,male,public,high school,3.4,60.8,yes,30-60 min,no,textbook,60.3,29.2,46.7,52.6,e,45.4,Needs Improvement,Low
9794,15,male,private,phd,4.0,56.0,yes,<15 min,no,coaching,34.9,45.2,39.1,47.6,e,39.73333333333333,Needs Improvement,Low
9795,19,female,private,post graduate,7.3,67.6,yes,>60 min,yes,notes,87.8,100.0,94.5,86.5,b,94.10000000000001,Safe,High
9796,17,female,private,diploma,7.3,74.6,yes,>60 min,yes,notes,96.1,79.9,79.6,89.7,b,85.2,Safe,High
9797,17,other,private,phd,6.4,57.9,yes,<15 min,no,textbook,58.5,59.9,62.8,64.4,d,60.4,Safe,Medium
9798,19,male,public,graduate,0.7,58.2,yes,>60 min,yes,textbook,45.2,23.9,22.9,34.8,f,30.666666666666668,At Risk,Low
9799,18,other,private,post graduate,7.3,56.2,no,30-60 min,no,online videos,79.8,77.8,75.2,74.5,c,77.60000000000001,Safe,High
9800,18,female,public,phd,1.9,93.8,yes,<15 min,yes,textbook,48.4,43.8,50.0,44.9,e,47.4,Needs Improvement,Low
9801,18,female,private,graduate,3.8,84.7,yes,<15 min,yes,notes,80.9,61.9,67.5,69.7,d,70.10000000000001,Safe,Medium
9802,16,other,public,diploma,7.3,57.3,yes,15-30 min,yes,mixed,83.2,59.7,55.7,74.6,c,66.2,Safe,Medium
9803,17,male,public,graduate,1.2,83.1,yes,<15 min,no,group study,52.2,54.7,60.2,52.3,e,55.70000000000001,Needs Improvement,Medium
9804,15,other,public,no formal,1.5,74.3,yes,30-60 min,no,coaching,34.8,58.4,45.3,49.8,e,46.166666666666664,Needs Improvement,Low
9805,19,male,private,diploma,4.8,78.3,yes,<15 min,no,online videos,80.7,55.7,80.6,61.5,d,72.33333333333333,Safe,Medium
9806,15,female,private,post graduate,4.0,91.4,yes,>60 min,no,group study,64.4,76.0,74.0,69.6,d,71.46666666666667,Safe,Medium
9807,19,male,public,diploma,3.4,73.8,yes,30-60 min,no,notes,35.4,58.1,68.0,58.7,d,53.833333333333336,Needs Improvement,Medium
9808,19,female,public,post graduate,6.6,64.4,yes,30-60 min,no,notes,86.8,90.3,49.6,70.2,c,75.56666666666666,Safe,High
9809,14,other,private,diploma,7.2,89.0,yes,<15 min,yes,coaching,100.0,100.0,93.9,100.0,a,97.96666666666665,Safe,High
9810,18,other,private,high school,7.9,58.0,yes,>60 min,no,group study,83.0,87.0,88.7,82.6,c,86.23333333333333,Safe,High
9811,19,other,public,no formal,1.4,96.2,yes,30-60 min,yes,textbook,40.5,41.9,40.8,41.1,e,41.06666666666667,Needs Improvement,Low
9812,17,other,private,graduate,5.6,97.1,yes,30-60 min,yes,textbook,100.0,93.9,77.0,92.8,b,90.3,Safe,High
9813,16,female,public,high school,7.0,67.2,yes,>60 min,no,notes,99.4,77.1,65.4,77.0,c,80.63333333333334,Safe,High
9814,19,female,private,diploma,2.3,88.6,yes,15-30 min,yes,online videos,47.4,50.1,51.6,51.2,e,49.699999999999996,Needs Improvement,Low
9815,17,other,private,graduate,4.1,96.1,yes,15-30 min,yes,online videos,63.3,53.6,70.3,71.4,c,62.4,Safe,Medium
9816,14,male,public,no formal,0.6,96.0,yes,>60 min,yes,mixed,36.3,55.9,18.4,38.5,f,36.86666666666667,At Risk,Low
9817,15,other,private,diploma,1.5,55.7,yes,>60 min,no,mixed,27.7,29.7,57.3,41.5,e,38.23333333333333,Needs Improvement,Low
9818,18,female,private,high school,1.4,58.4,yes,15-30 min,no,coaching,33.7,48.4,35.0,35.1,f,39.03333333333333,At Risk,Low
9819,16,female,public,high school,5.8,74.5,no,30-60 min,no,online videos,90.5,66.7,86.9,77.9,c,81.36666666666666,Safe,High
9820,15,female,public,phd,5.2,77.6,no,<15 min,yes,notes,78.4,72.2,89.2,76.5,c,79.93333333333334,Safe,High
9821,18,other,public,phd,0.8,67.2,yes,<15 min,no,group study,46.7,43.2,35.3,42.2,e,41.733333333333334,Needs Improvement,Low
9822,14,other,public,high school,5.0,53.8,yes,15-30 min,yes,mixed,76.7,67.6,68.1,66.6,d,70.8,Safe,Medium
9823,15,male,private,phd,1.0,71.5,yes,<15 min,yes,online videos,27.6,15.1,25.6,30.4,f,22.76666666666667,At Risk,Low
9824,16,other,public,high school,2.0,64.1,yes,15-30 min,no,coaching,35.3,55.2,54.9,46.8,e,48.46666666666667,Needs Improvement,Low
9825,14,other,private,diploma,7.3,72.4,yes,15-30 min,yes,notes,86.8,82.9,97.1,88.6,b,88.93333333333332,Safe,High
9826,16,other,public,phd,3.9,63.7,no,15-30 min,no,notes,63.3,70.3,57.6,64.6,d,63.73333333333333,Safe,Medium
9827,19,other,public,no formal,6.4,71.8,yes,>60 min,no,online videos,97.1,100.0,81.6,88.9,b,92.89999999999999,Safe,High
9828,19,other,private,diploma,2.9,79.4,yes,15-30 min,no,mixed,71.4,63.4,53.9,63.8,d,62.900000000000006,Safe,Medium
9829,19,male,private,post graduate,1.3,68.0,no,15-30 min,yes,coaching,19.9,42.5,46.3,40.3,e,36.23333333333333,Needs Improvement,Low
9830,15,female,public,phd,7.2,60.5,yes,>60 min,yes,textbook,70.7,75.0,82.4,86.3,b,76.03333333333333,Safe,High
9831,14,other,public,phd,1.7,69.8,yes,15-30 min,no,group study,51.1,39.9,27.4,39.6,f,39.46666666666667,At Risk,Low
9832,18,other,private,phd,3.1,63.0,yes,>60 min,yes,online videos,44.9,44.7,60.8,56.6,d,50.133333333333326,Needs Improvement,Medium
9833,16,female,public,phd,5.8,53.2,no,30-60 min,no,group study,68.5,56.4,46.4,58.2,d,57.1,Needs Improvement,Medium
9834,18,other,public,diploma,4.9,81.7,yes,>60 min,yes,notes,46.0,75.0,62.4,71.6,c,61.13333333333333,Safe,Medium
9835,14,other,public,high school,7.5,81.7,yes,>60 min,yes,notes,100.0,87.5,97.6,100.0,a,95.03333333333335,Safe,High
9836,18,male,private,diploma,7.9,65.9,yes,30-60 min,no,coaching,99.1,89.4,100.0,98.5,a,96.16666666666667,Safe,High
9837,17,other,private,no formal,1.6,98.0,yes,30-60 min,yes,notes,70.7,65.4,61.3,59.1,d,65.80000000000001,Needs Improvement,Medium
9838,19,female,public,no formal,2.2,89.5,yes,30-60 min,no,group study,45.6,41.2,47.9,43.7,e,44.900000000000006,Needs Improvement,Low
9839,14,female,private,phd,5.3,95.1,yes,>60 min,yes,online videos,99.3,81.5,73.9,84.0,c,84.9,Safe,High
9840,16,male,private,high school,1.6,73.5,yes,<15 min,no,online videos,59.1,57.7,53.0,44.2,e,56.6,Needs Improvement,Medium
9841,19,other,private,graduate,4.6,76.2,yes,<15 min,yes,mixed,56.4,45.7,56.0,57.4,d,52.699999999999996,Needs Improvement,Medium
9842,16,male,public,high school,3.3,84.6,no,15-30 min,no,mixed,41.5,42.6,63.0,56.1,d,49.03333333333333,Needs Improvement,Low
9843,17,female,public,graduate,7.2,79.4,yes,15-30 min,yes,mixed,63.5,83.4,75.8,80.6,c,74.23333333333333,Safe,Medium
9844,14,male,private,diploma,7.4,83.4,yes,30-60 min,yes,coaching,83.9,100.0,76.0,93.3,b,86.63333333333333,Safe,High
9845,18,other,private,no formal,2.4,71.6,yes,15-30 min,no,notes,42.4,56.7,65.7,51.1,e,54.93333333333334,Needs Improvement,Medium
9846,15,female,private,diploma,1.2,56.6,yes,>60 min,yes,textbook,51.9,35.6,23.7,36.4,f,37.06666666666667,At Risk,Low
9847,17,male,public,post graduate,7.9,90.6,yes,<15 min,yes,coaching,86.3,94.3,83.5,91.5,b,88.03333333333335,Safe,High
9848,19,male,private,post graduate,1.6,69.4,yes,<15 min,no,online videos,44.5,36.5,49.1,40.7,e,43.36666666666667,Needs Improvement,Low
9849,17,other,public,high school,1.8,80.4,yes,>60 min,no,mixed,29.6,56.4,52.8,44.4,e,46.26666666666667,Needs Improvement,Low
9850,16,male,public,high school,2.4,68.5,yes,30-60 min,no,textbook,43.8,38.5,52.3,46.9,e,44.86666666666667,Needs Improvement,Low
9851,15,other,public,post graduate,3.1,74.1,yes,>60 min,no,textbook,61.8,57.8,38.8,61.2,d,52.79999999999999,Safe,Medium
9852,16,male,private,diploma,1.6,81.9,no,15-30 min,no,textbook,54.3,70.0,47.6,54.5,e,57.300000000000004,Needs Improvement,Medium
9853,19,other,public,no formal,2.9,78.9,no,>60 min,no,group study,33.0,47.0,42.5,45.8,e,40.833333333333336,Needs Improvement,Low
9854,15,female,private,no formal,0.7,57.0,yes,<15 min,yes,group study,30.6,31.3,15.9,23.8,f,25.933333333333337,At Risk,Low
9855,17,male,public,diploma,6.5,61.8,no,15-30 min,yes,notes,93.5,75.7,75.9,85.2,b,81.7,Safe,High
9856,16,other,private,high school,2.5,58.7,yes,>60 min,no,coaching,43.4,39.3,56.5,46.1,e,46.4,Needs Improvement,Low
9857,15,male,private,no formal,6.6,78.8,no,<15 min,yes,mixed,67.4,88.8,98.2,88.6,b,84.8,Safe,High
9858,18,other,private,post graduate,5.4,69.7,yes,>60 min,yes,notes,75.8,71.1,61.1,69.4,d,69.33333333333333,Safe,Medium
9859,16,female,private,diploma,4.1,62.3,yes,>60 min,yes,group study,53.1,46.9,51.3,50.2,e,50.43333333333334,Needs Improvement,Medium
9860,15,female,private,post graduate,7.8,52.2,yes,<15 min,yes,group study,94.7,66.6,69.1,81.0,c,76.8,Safe,High
9861,17,male,private,no formal,3.4,88.4,yes,30-60 min,yes,textbook,43.1,57.0,65.5,53.6,e,55.199999999999996,Needs Improvement,Medium
9862,18,male,private,diploma,1.8,52.7,yes,<15 min,yes,notes,45.9,29.3,19.9,28.2,f,31.7,At Risk,Low
9863,19,male,public,diploma,4.8,69.0,yes,<15 min,no,notes,62.0,77.5,58.2,67.2,d,65.89999999999999,Safe,Medium
9864,17,other,private,graduate,1.6,72.8,yes,30-60 min,yes,textbook,64.2,24.7,57.5,41.7,e,48.800000000000004,Needs Improvement,Low
9865,17,male,public,phd,2.6,72.7,yes,15-30 min,no,notes,39.9,36.0,52.3,47.1,e,42.73333333333333,Needs Improvement,Low
9866,18,male,public,diploma,7.3,56.9,no,15-30 min,yes,notes,87.5,76.2,65.7,83.4,c,76.46666666666665,Safe,High
9867,15,male,public,diploma,7.2,85.5,yes,>60 min,yes,notes,76.4,71.9,90.3,94.0,b,79.53333333333335,Safe,High
9868,15,other,public,phd,4.0,61.4,yes,30-60 min,no,mixed,58.3,65.6,58.3,60.6,d,60.73333333333333,Safe,Medium
9869,16,other,public,diploma,4.1,81.5,yes,15-30 min,no,mixed,61.1,56.6,44.1,62.9,d,53.93333333333334,Safe,Medium
9870,17,other,private,diploma,4.8,68.9,no,>60 min,no,textbook,74.1,64.3,53.6,70.0,c,63.99999999999999,Safe,Medium
9871,17,male,private,no formal,1.1,76.1,no,>60 min,yes,online videos,41.7,45.2,43.3,45.3,e,43.4,Needs Improvement,Low
9872,14,female,private,post graduate,2.4,72.6,yes,15-30 min,no,mixed,55.4,45.0,66.7,57.2,d,55.70000000000001,Needs Improvement,Medium
9873,18,other,public,no formal,4.8,97.8,no,30-60 min,no,notes,80.9,65.4,82.1,69.7,d,76.13333333333334,Safe,High
9874,16,male,public,high school,2.9,67.3,yes,>60 min,yes,notes,47.9,63.2,75.1,54.7,e,62.06666666666666,Needs Improvement,Medium
9875,19,other,public,diploma,2.1,57.6,yes,15-30 min,yes,online videos,28.0,15.0,34.5,32.2,f,25.833333333333332,At Risk,Low
9876,18,male,public,diploma,5.4,68.0,yes,<15 min,yes,group study,72.7,59.7,65.4,68.5,d,65.93333333333334,Safe,Medium
9877,19,other,public,no formal,4.7,75.0,yes,<15 min,yes,online videos,67.6,70.2,72.2,66.7,d,70.0,Safe,Medium
9878,17,female,public,graduate,3.0,53.3,yes,<15 min,yes,coaching,35.1,54.2,39.9,36.6,f,43.06666666666667,At Risk,Low
9879,17,other,private,phd,7.5,95.9,yes,<15 min,no,notes,97.7,100.0,88.8,97.0,a,95.5,Safe,High
9880,15,female,public,no formal,6.3,59.9,no,30-60 min,yes,mixed,56.2,70.5,73.0,69.8,d,66.56666666666666,Safe,Medium
9881,16,other,public,diploma,5.0,96.5,yes,>60 min,yes,mixed,94.6,91.6,76.6,75.0,c,87.59999999999998,Safe,High
9882,19,other,private,graduate,2.1,70.2,yes,30-60 min,no,group study,40.6,37.0,63.9,45.9,e,47.166666666666664,Needs Improvement,Low
9883,16,male,public,high school,5.4,77.8,yes,>60 min,yes,mixed,68.7,88.1,73.7,77.9,c,76.83333333333333,Safe,High
9884,14,female,private,graduate,5.7,84.2,yes,30-60 min,yes,coaching,89.1,92.0,85.2,86.8,b,88.76666666666667,Safe,High
9885,15,female,private,diploma,4.9,53.2,yes,>60 min,yes,group study,53.4,74.3,52.3,65.1,d,60.0,Safe,Medium
9886,17,female,public,no formal,5.3,70.7,yes,30-60 min,yes,mixed,72.3,96.7,59.0,76.2,c,76.0,Safe,High
9887,17,other,private,phd,1.7,64.1,no,15-30 min,no,mixed,56.6,37.6,42.0,44.4,e,45.4,Needs Improvement,Low
9888,19,male,public,phd,3.0,58.4,yes,>60 min,yes,group study,39.5,35.8,54.0,39.2,f,43.1,At Risk,Low
9889,19,male,public,diploma,7.2,83.4,yes,>60 min,no,coaching,80.8,87.0,84.9,88.2,b,84.23333333333333,Safe,High
9890,17,female,public,no formal,1.5,58.3,yes,15-30 min,no,online videos,24.9,48.0,35.3,36.5,f,36.06666666666667,At Risk,Low
9891,17,other,private,no formal,4.9,79.1,yes,15-30 min,yes,textbook,72.3,54.5,76.7,68.9,d,67.83333333333333,Safe,Medium
9892,18,male,private,phd,7.2,69.5,yes,<15 min,no,online videos,82.8,100.0,100.0,91.9,b,94.26666666666667,Safe,High
9893,14,female,private,phd,0.6,98.8,yes,15-30 min,no,notes,35.2,22.2,40.3,44.8,e,32.56666666666667,Needs Improvement,Low
9894,17,other,private,diploma,7.8,95.3,yes,30-60 min,no,coaching,95.1,95.8,94.7,91.7,b,95.19999999999999,Safe,High
9895,16,female,private,phd,7.1,50.4,yes,15-30 min,no,notes,78.8,59.8,67.3,70.3,c,68.63333333333333,Safe,Medium
9896,18,female,public,high school,5.9,90.5,no,30-60 min,yes,online videos,81.9,86.2,78.2,89.3,b,82.10000000000001,Safe,High
9897,18,female,public,diploma,5.8,58.4,yes,>60 min,no,textbook,61.7,72.5,64.7,77.1,c,66.3,Safe,Medium
9898,17,other,public,no formal,7.0,73.5,no,30-60 min,yes,notes,91.6,97.5,100.0,95.3,a,96.36666666666667,Safe,High
9899,17,other,private,graduate,1.8,90.6,yes,15-30 min,yes,group study,62.1,57.5,65.1,56.0,d,61.56666666666666,Needs Improvement,Medium
9900,18,female,private,post graduate,5.7,64.4,yes,<15 min,no,textbook,80.2,90.3,61.3,76.8,c,77.26666666666667,Safe,High
9901,17,female,private,phd,3.1,86.7,yes,30-60 min,yes,group study,49.4,43.7,60.6,56.3,d,51.23333333333333,Needs Improvement,Medium
9902,15,male,private,post graduate,7.1,62.0,yes,>60 min,no,notes,89.1,85.9,97.8,85.4,b,90.93333333333334,Safe,High
9903,15,female,public,graduate,4.5,93.6,yes,>60 min,no,textbook,65.5,74.7,81.1,72.6,c,73.76666666666667,Safe,Medium
9904,18,other,private,post graduate,6.2,72.0,yes,<15 min,no,textbook,73.0,80.2,76.9,84.0,c,76.7,Safe,High
9905,17,female,public,graduate,1.8,60.0,yes,15-30 min,no,notes,43.4,29.5,31.6,29.0,f,34.833333333333336,At Risk,Low
9906,15,other,public,diploma,2.3,52.7,yes,<15 min,no,group study,53.5,39.1,43.4,41.8,e,45.333333333333336,Needs Improvement,Low
9907,19,female,public,graduate,6.8,80.3,yes,30-60 min,yes,textbook,73.2,97.8,74.6,82.4,c,81.86666666666666,Safe,High
9908,19,other,private,high school,3.5,84.1,yes,<15 min,no,coaching,68.9,71.5,77.4,63.8,d,72.60000000000001,Safe,Medium
9909,17,other,public,no formal,4.5,84.0,yes,<15 min,no,group study,63.7,82.8,82.7,77.4,c,76.39999999999999,Safe,High
9910,15,female,private,post graduate,5.9,74.9,yes,30-60 min,no,group study,94.2,100.0,100.0,79.8,c,98.06666666666666,Safe,High
9911,19,other,public,diploma,1.8,70.1,yes,30-60 min,no,group study,49.3,41.1,34.3,42.9,e,41.56666666666667,Needs Improvement,Low
9912,15,other,private,phd,2.8,81.0,yes,>60 min,no,coaching,53.2,58.7,52.6,51.1,e,54.833333333333336,Needs Improvement,Medium
9913,16,male,private,no formal,2.9,51.7,yes,<15 min,no,group study,39.0,45.6,63.6,52.5,e,49.4,Needs Improvement,Low
9914,19,male,public,diploma,7.4,62.0,yes,30-60 min,no,mixed,86.9,75.5,54.8,76.1,c,72.39999999999999,Safe,Medium
9915,17,other,public,high school,1.5,62.8,yes,30-60 min,no,notes,34.2,27.6,33.8,30.9,f,31.866666666666664,At Risk,Low
9916,15,female,public,phd,3.3,88.9,yes,<15 min,yes,coaching,75.3,70.8,51.2,70.2,c,65.76666666666667,Safe,Medium
9917,14,male,public,diploma,7.7,72.1,no,30-60 min,yes,mixed,100.0,100.0,77.9,95.4,a,92.63333333333333,Safe,High
9918,16,other,public,graduate,6.8,52.3,yes,<15 min,yes,group study,71.4,65.0,61.0,65.4,d,65.8,Safe,Medium
9919,18,female,private,no formal,5.5,94.8,yes,>60 min,no,group study,67.9,83.7,89.8,80.4,c,80.46666666666668,Safe,High
9920,18,male,private,graduate,4.6,69.3,yes,15-30 min,no,textbook,81.4,63.7,66.5,70.1,c,70.53333333333335,Safe,Medium
9921,15,male,private,diploma,6.8,53.8,yes,>60 min,yes,textbook,77.5,73.7,76.0,85.2,b,75.73333333333333,Safe,High
9922,14,other,private,graduate,7.6,70.9,yes,15-30 min,no,mixed,91.9,93.2,98.4,95.1,a,94.5,Safe,High
9923,18,other,public,graduate,7.4,97.5,yes,>60 min,no,mixed,92.6,88.4,100.0,96.0,a,93.66666666666667,Safe,High
9924,14,female,public,no formal,5.3,90.1,yes,15-30 min,yes,coaching,71.7,95.0,89.8,85.0,c,85.5,Safe,High
9925,14,other,public,no formal,6.0,79.7,yes,<15 min,no,online videos,79.0,89.5,70.1,86.8,b,79.53333333333333,Safe,High
9926,16,male,private,no formal,6.3,88.0,yes,>60 min,yes,notes,69.2,76.9,83.6,80.2,c,76.56666666666668,Safe,High
9927,17,other,private,high school,6.6,75.8,yes,30-60 min,yes,textbook,81.2,93.2,100.0,91.7,b,91.46666666666665,Safe,High
9928,15,male,private,post graduate,6.0,90.2,yes,>60 min,yes,notes,80.2,81.0,82.2,81.3,c,81.13333333333333,Safe,High
9929,15,female,private,high school,1.8,92.0,yes,15-30 min,no,coaching,54.2,34.2,51.3,46.2,e,46.56666666666666,Needs Improvement,Low
9930,15,other,public,phd,6.2,66.9,yes,>60 min,no,notes,100.0,82.6,98.1,85.1,b,93.56666666666666,Safe,High
9931,16,female,private,no formal,3.4,72.3,yes,15-30 min,yes,notes,65.6,58.4,49.4,60.1,d,57.800000000000004,Safe,Medium
9932,14,other,private,graduate,2.0,61.3,yes,15-30 min,yes,online videos,64.3,55.2,46.2,47.5,e,55.23333333333333,Needs Improvement,Medium
9933,14,female,private,post graduate,1.3,84.3,yes,<15 min,no,textbook,31.2,27.2,32.2,43.0,e,30.2,Needs Improvement,Low
9934,16,male,private,no formal,2.3,56.9,no,<15 min,no,group study,60.5,38.5,39.6,42.9,e,46.199999999999996,Needs Improvement,Low
9935,14,male,public,graduate,4.3,73.6,yes,30-60 min,yes,textbook,70.1,84.2,63.3,73.3,c,72.53333333333335,Safe,Medium
9936,15,male,public,no formal,2.4,98.3,yes,>60 min,no,coaching,84.3,58.5,62.6,62.1,d,68.46666666666667,Safe,Medium
9937,17,male,private,post graduate,5.5,73.3,yes,30-60 min,no,notes,71.1,89.4,97.4,80.8,c,85.96666666666665,Safe,High
9938,14,male,private,diploma,7.7,53.4,yes,30-60 min,yes,mixed,100.0,95.7,88.6,91.4,b,94.76666666666665,Safe,High
9939,17,other,private,phd,0.8,50.9,yes,30-60 min,no,group study,16.7,36.6,30.2,28.7,f,27.833333333333332,At Risk,Low
9940,17,male,public,graduate,1.5,97.5,yes,15-30 min,yes,notes,49.4,58.1,75.7,60.7,d,61.06666666666666,Safe,Medium
9941,17,male,public,high school,2.4,85.4,yes,>60 min,no,mixed,81.8,45.0,52.1,59.5,d,59.63333333333333,Needs Improvement,Medium
9942,17,other,private,no formal,6.5,85.5,yes,>60 min,no,coaching,73.7,80.6,78.3,82.2,c,77.53333333333335,Safe,High
9943,18,female,private,no formal,2.5,68.5,yes,>60 min,yes,coaching,50.9,53.4,47.9,48.4,e,50.73333333333333,Needs Improvement,Medium
9944,14,male,private,no formal,1.9,75.1,yes,<15 min,no,notes,33.5,56.6,41.2,45.3,e,43.76666666666667,Needs Improvement,Low
9945,15,other,public,high school,1.6,77.9,yes,<15 min,yes,online videos,41.8,32.7,54.7,41.5,e,43.06666666666666,Needs Improvement,Low
9946,15,male,private,post graduate,1.6,88.4,yes,15-30 min,no,notes,69.0,45.4,38.7,48.7,e,51.03333333333334,Needs Improvement,Medium
9947,18,other,public,diploma,5.9,75.5,yes,>60 min,no,coaching,86.2,79.6,80.8,83.4,c,82.2,Safe,High
9948,19,male,private,no formal,5.8,65.3,yes,15-30 min,no,online videos,69.2,91.0,86.3,74.5,c,82.16666666666667,Safe,High
9949,19,female,public,no formal,2.8,76.6,yes,>60 min,yes,mixed,57.3,59.9,62.8,61.2,d,60.0,Safe,Medium
9950,17,female,public,diploma,3.9,84.1,yes,15-30 min,no,mixed,65.6,69.8,59.4,66.8,d,64.93333333333332,Safe,Medium
9951,16,female,private,high school,5.2,52.9,yes,30-60 min,yes,group study,61.2,62.7,56.0,60.7,d,59.96666666666667,Safe,Medium
9952,16,other,public,post graduate,7.8,73.7,no,<15 min,no,group study,100.0,74.7,100.0,96.9,a,91.56666666666666,Safe,High
9953,14,female,public,diploma,6.1,67.2,yes,15-30 min,yes,mixed,77.9,72.8,54.0,69.9,d,68.23333333333333,Safe,Medium
9954,16,female,private,no formal,6.5,94.8,no,<15 min,yes,textbook,84.6,89.5,100.0,90.9,b,91.36666666666667,Safe,High
9955,17,male,private,high school,7.8,69.4,yes,<15 min,no,coaching,100.0,86.1,97.1,96.6,a,94.39999999999999,Safe,High
9956,15,female,public,diploma,3.4,81.4,yes,30-60 min,no,mixed,50.8,89.1,72.7,67.6,d,70.86666666666666,Safe,Medium
9957,18,other,private,no formal,1.0,72.8,yes,<15 min,yes,online videos,32.7,45.6,27.8,30.7,f,35.36666666666667,At Risk,Low
9958,18,other,private,no formal,6.1,90.7,yes,>60 min,no,textbook,85.2,95.8,91.5,92.7,b,90.83333333333333,Safe,High
9959,15,female,public,phd,1.4,96.5,yes,>60 min,no,coaching,50.6,53.8,54.5,52.3,e,52.96666666666667,Needs Improvement,Medium
9960,19,female,public,diploma,3.8,54.2,yes,>60 min,yes,online videos,51.3,61.3,50.2,46.1,e,54.26666666666667,Needs Improvement,Medium
9961,14,female,private,post graduate,6.0,51.0,yes,30-60 min,no,textbook,72.4,69.9,75.1,58.7,d,72.46666666666667,Needs Improvement,Medium
9962,19,other,public,phd,4.7,85.2,yes,15-30 min,no,group study,66.3,66.1,74.2,69.0,d,68.86666666666666,Safe,Medium
9963,18,other,private,no formal,3.3,81.6,yes,<15 min,yes,coaching,61.1,59.0,61.9,57.6,d,60.666666666666664,Needs Improvement,Medium
9964,15,female,private,post graduate,4.4,77.7,yes,>60 min,yes,group study,63.3,67.9,59.3,61.3,d,63.5,Safe,Medium
9965,17,other,private,post graduate,2.3,71.5,yes,30-60 min,yes,online videos,19.4,30.3,44.9,37.1,f,31.53333333333333,At Risk,Low
9966,15,male,private,no formal,1.1,87.5,yes,<15 min,no,notes,45.6,68.5,39.3,43.0,e,51.133333333333326,Needs Improvement,Medium
9967,18,other,private,high school,3.6,85.2,yes,<15 min,no,mixed,91.9,79.8,76.2,71.5,c,82.63333333333333,Safe,High
9968,14,other,private,no formal,0.9,70.8,yes,30-60 min,no,notes,53.9,39.9,45.3,44.4,e,46.36666666666667,Needs Improvement,Low
